0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
-2.0997325079737927,0.5314455544686093,-0.39348943581335905,-0.13991191821603027,0.09161750671749037,0.2506371621487928,0.38154084961003726,1.4417992536553976,0.447580745848425,0.22514648690810274,0.4275545982829293,-0.0671815629404084,-0.19533444108938747,-0.15066228807082224,0.9758214288130769,-0.6665616093136819,-0.4019684649638606,-0.18792523641181436,1.2355474836972133,-0.9055054566685048,1
0.8861099469806683,-0.9393995754438114,-0.22350925252145584,-0.4875641725544692,0.47592502517242036,-0.7733172489945588,-0.67035798744836,-1.5766968491291935,1.462647452189955,0.7120820831542444,1.0565195115899835,-0.012367784017842394,-0.5416716247508443,0.8010112848737181,1.4060837646738065,-0.08891933817798672,-1.362203547798317,0.7742897618940114,-1.0516235936684313,-0.8194488783792442,1
-0.10368666479472645,0.9118626317674576,-0.1012667590795572,0.36486302597619763,-1.1590622561297905,-1.2361444429132813,1.7794184064165985,-0.07158713080931885,0.3080855270008399,0.18830691152793164,0.7739660626148925,-0.8267373955494683,-0.2705490433623736,0.7209192440947659,0.6362401136204135,0.10305387031748406,0.8010342523223731,-0.5905981087024728,0.3106046254947035,-0.5048120062535953,1
-0.35154898355949155,-1.5080937055213417,0.15797111501930755,-0.6642170936968081,-0.8223471459633591,1.0984288896606542,-1.1277248419023995,0.2935928126929814,-1.1485845568844195,-0.47719402379761916,0.3502393222670641,-1.0241000951881678,0.09059421674581118,0.4227924710228439,0.5365869869212837,-1.450899900008868,1.333157774914388,0.26802167120418996,2.216699417147512e-05,0.2589240342209273,1
1.9890629925282963,-0.3320194195466651,1.5718220313822333,2.1878114247668674,-0.806418178586029,-0.8991013132432011,0.49427198740125844,1.211057571329121,-0.529690557109594,-0.36187842919066737,-1.879308061399823,-0.3678869338776719,0.6208149075433615,2.2038621465978636,-0.6007439662192543,0.23256583177324616,-0.4200624702726584,0.7787961676904924,0.8881109723696574,-0.042646832408826246,0
0.177186934377985,0.6298539288529398,-0.4686011651142957,1.2235642278335286,0.6282558470235271,2.1002316934288974,-0.10299165215093213,-0.006267197625536978,1.8535770704428218,0.7517203638452885,-0.8296031424199612,0.6311153462842172,-0.07118606720353576,0.1328375686611461,0.22111911803378778,1.8301104088920752,0.1255930192445015,-0.34926120723067167,-1.403645377329951,0.3779082509499419,1
0.7024896604391934,-0.24541679072111805,0.44161074750704526,0.6951028738903625,0.25824169828564963,-0.1805252536187575,0.4999271752954017,0.8528175312916628,1.2276324568007053,0.4835620222014955,-0.7553256119602322,1.6881783553887684,0.011265436391550554,-1.729465671741511,-1.165841222161088,0.6718690573422202,-1.7777728386285399,0.9781854217377768,-1.3666581342324218,0.32910083310432575,0
-0.2896981153419984,-0.8593635893597253,-0.7530094513906691,0.12007528762886725,0.078536519113831,1.6272485710109423,-0.796676719084565,0.921068872195231,0.5829545285424633,0.17629757471362653,-1.1261097388996997,-1.5558018152628985,0.22309083382024072,-0.9750622365244387,1.9680040180688154,-1.6363159079917458,-0.6614037619983255,-2.1726254857632474,3.191286192091148,0.40590040061136895,0
-0.21972399059919423,0.8518849727765665,0.029154203937354854,0.22451140775606415,0.9819914289605828,-0.3551669509415824,1.2091830885438832,-0.20752112617048554,2.5609427024388136,1.2763293823583688,2.2750853128363424,-0.8631234977232649,-1.069059207147173,-0.0892635637540405,0.48562142963521937,-0.26687636182007113,-0.6611490374362291,-0.9956777208759613,-0.06996131949730008,-1.0465070880557448,1
0.9619389846026122,1.8003015205734991,-0.06652457535752863,1.9249980970266034,1.1355359699194585,2.6831053074681015,0.9160477942603902,0.6583585119565286,0.7061484190803968,0.38649567138390034,1.1247343761014121,0.6228906539118803,-0.4359073832815303,-1.2406689286903967,0.6913259475162002,0.5743015832975248,1.2421863739606998,0.0672868718190664,-0.21754804528732538,-1.5162879251597967,1
